customer_id,churn_proba,ltv_inr,offer,offer_cost_inr,offer_benefit_inr,offer_net_inr,roi_per_rupee,risk_segment,customer_value_segment
7994-UYIVZ,0.6547959897701519,799.61,Protection bundle,120.0,183.25,63.25,1.527,High,High
6437-UKHMV,0.703328908652192,744.06,Protection bundle,120.0,183.16,63.16,1.526,High,Mid
7813-ZGGAW,0.45126843036019093,901.83,Courtesy call,40.0,61.05,21.05,1.526,Medium,High
9233-PSYHO,0.31398513835493874,1295.68,Courtesy call,40.0,61.02,21.02,1.526,Low,High
8884-ADFVN,0.7830863494237125,951.78,Bill discount,220.0,335.4,115.4,1.525,High,High
5628-FCGYG,0.6651166491134713,785.14,Protection bundle,120.0,182.77,62.77,1.523,High,High
3519-ZKXGG,0.7372380069550944,708.12,Protection bundle,120.0,182.72,62.72,1.523,High,Mid
6339-YPSAH,0.5895608491891275,688.98,Courtesy call,40.0,60.93,20.93,1.523,High,Mid
1342-JPNKI,0.6500666824753594,803.34,Protection bundle,120.0,182.78,62.78,1.523,High,High
6967-QIQRV,0.3077470435812144,1318.32,Courtesy call,40.0,60.86,20.86,1.521,Medium,High
7268-IGMFD,0.4625404720545139,876.63,Courtesy call,40.0,60.82,20.82,1.521,Medium,High
3106-ULWFW,0.6552587068973015,795.41,Protection bundle,120.0,182.42,62.42,1.52,High,High
9885-CSMWE,0.7112239124478903,732.39,Protection bundle,120.0,182.31,62.31,1.519,High,Mid
3198-VELRD,0.6582005693139412,791.2,Protection bundle,120.0,182.27,62.27,1.519,High,High
4749-OJKQU,0.7373512902957691,706.25,Protection bundle,120.0,182.26,62.26,1.519,High,Mid
4090-KPJIP,0.7434083145434438,699.71,Protection bundle,120.0,182.06,62.06,1.517,High,Mid
3312-ZWLGF,0.5461835285942163,740.32,Courtesy call,40.0,60.65,20.65,1.516,High,Mid
9102-IAYHT,0.6516319865951145,797.74,Protection bundle,120.0,181.94,61.94,1.516,High,High
0093-XWZFY,0.41414153502901146,975.59,Courtesy call,40.0,60.6,20.6,1.515,Medium,High
3058-HJCUY,0.30433633790878223,1327.38,Courtesy call,40.0,60.6,20.6,1.515,Medium,High
2519-FAKOD,0.4359780501930414,926.57,Courtesy call,40.0,60.59,20.59,1.515,Medium,High
5419-JPRRN,0.7818928082070127,947.11,Bill discount,220.0,333.24,113.24,1.515,High,High
1268-ASBGA,0.6513579642217999,796.81,Protection bundle,120.0,181.65,61.65,1.514,Medium,High
2265-CYWIV,0.796143973250439,929.84,Bill discount,220.0,333.13,113.13,1.514,High,High
4822-RVYBB,0.7876690356507876,939.18,Bill discount,220.0,332.89,112.89,1.513,High,High
3389-YGYAI,0.7509761064987982,984.92,Bill discount,220.0,332.84,112.84,1.513,High,High
3411-WLRSQ,0.5794429995878209,696.45,Courtesy call,40.0,60.53,20.53,1.513,High,Mid
2026-TGDHM,0.7000474532270452,740.32,Protection bundle,120.0,181.39,61.39,1.512,High,Mid
0581-BXBUB,0.5936705091693022,679.18,Courtesy call,40.0,60.48,20.48,1.512,High,Mid
0506-LVNGN,0.5717215075719084,705.32,Courtesy call,40.0,60.49,20.49,1.512,High,Mid
6000-APYLU,0.6870793361803956,754.33,Protection bundle,120.0,181.4,61.4,1.512,High,High
9121-PHQSR,0.6526332121926053,794.0,Protection bundle,120.0,181.37,61.37,1.511,Medium,High
3191-CSNMG,0.6874909510968671,753.39,Protection bundle,120.0,181.28,61.28,1.511,High,High
8490-BXHEO,0.535668364152802,751.99,Courtesy call,40.0,60.42,20.42,1.511,Medium,High
3325-FUYCG,0.29348828639129043,1372.66,Courtesy call,40.0,60.43,20.43,1.511,Medium,High
0709-TVGUR,0.7436752197481673,695.98,Protection bundle,120.0,181.15,61.15,1.51,High,Mid
9992-RRAMN,0.6511853513952948,794.47,Protection bundle,120.0,181.07,61.07,1.509,High,High
0404-SWRVG,0.7446360251904065,694.58,Protection bundle,120.0,181.02,61.02,1.509,High,Mid
5461-QKNTN,0.4571205210082964,880.36,Courtesy call,40.0,60.36,20.36,1.509,High,High
9317-WZPGV,0.6946196436737975,744.53,Protection bundle,120.0,181.01,61.01,1.508,High,Mid
0402-CQAJN,0.4227167884245474,951.31,Courtesy call,40.0,60.32,20.32,1.508,Medium,High
7599-FKVXZ,0.40527891885706174,990.99,Courtesy call,40.0,60.24,20.24,1.506,Medium,High
1302-UHBDD,0.6149886826512206,839.75,Protection bundle,120.0,180.75,60.75,1.506,High,High
7638-QVMVY,0.7002490020325544,737.52,Protection bundle,120.0,180.76,60.76,1.506,High,Mid
5480-TBGPH,0.43319148635133853,927.04,Courtesy call,40.0,60.24,20.24,1.506,Medium,High
6319-IEJWJ,0.6131547369892465,842.08,Protection bundle,120.0,180.71,60.71,1.506,High,High
6860-YRJZP,0.746834768209611,691.31,Protection bundle,120.0,180.7,60.7,1.506,High,Mid
4585-HETAI,0.583333501903221,688.51,Courtesy call,40.0,60.24,20.24,1.506,High,Mid
3088-LHEFH,0.5440874995066493,737.52,Courtesy call,40.0,60.19,20.19,1.505,High,Mid
9897-KXHCM,0.6884249239283426,749.66,Protection bundle,120.0,180.63,60.63,1.505,High,High
3540-RZJYU,0.4987674633833542,804.74,Courtesy call,40.0,60.21,20.21,1.505,High,High
7047-FWEYA,0.30080784375036934,1334.49,Courtesy call,40.0,60.21,20.21,1.505,Medium,High
5980-NOPLP,0.5751226123586415,897.16,Protection bundle,120.0,180.59,60.59,1.505,High,High
9306-CPCBC,0.7437420167840523,693.18,Protection bundle,120.0,180.44,60.44,1.504,High,Mid
5226-NOZFC,0.5010959195720213,800.54,Courtesy call,40.0,60.17,20.17,1.504,High,High
6910-HADCM,0.5626877899358589,712.78,Courtesy call,40.0,60.16,20.16,1.504,High,Mid
0781-LKXBR,0.7832317957146915,938.24,Bill discount,220.0,330.69,110.69,1.503,High,High
6591-QGOYB,0.40258767614341,995.66,Courtesy call,40.0,60.13,20.13,1.503,Medium,High
7277-OZCGZ,0.48171890760483915,831.35,Courtesy call,40.0,60.07,20.07,1.502,High,High
0537-QYZZN,0.5372385352614208,745.46,Courtesy call,40.0,60.07,20.07,1.502,High,Mid
1357-BIJKI,0.3149385277688009,1271.1,Courtesy call,40.0,60.05,20.05,1.501,Medium,High
5144-TVGLP,0.5817152150602337,884.56,Protection bundle,120.0,180.1,60.1,1.501,High,High
4619-EVPHY,0.4371189829479434,1177.3,Protection bundle,120.0,180.12,60.12,1.501,Low,High
6311-UEUME,0.5429061264777273,736.59,Courtesy call,40.0,59.98,19.98,1.5,High,Mid
3500-RMZLT,0.4445033455510651,899.03,Courtesy call,40.0,59.94,19.94,1.499,Medium,High
1035-IPQPU,0.41375181715758425,966.25,Courtesy call,40.0,59.97,19.97,1.499,High,High
4220-TINQT,0.40270517059639593,992.86,Courtesy call,40.0,59.97,19.97,1.499,High,High
4480-MBMLB,0.29477877647710915,1355.84,Courtesy call,40.0,59.95,19.95,1.499,Low,High
4536-PLEQY,0.5029473788557904,794.0,Courtesy call,40.0,59.9,19.9,1.498,High,High
8417-FMLZI,0.5120643577899144,780.0,Courtesy call,40.0,59.91,19.91,1.498,High,High
6680-WKXRZ,0.5749303577827686,694.58,Courtesy call,40.0,59.9,19.9,1.498,High,Mid
7072-MBHEV,0.5473558501169513,729.12,Courtesy call,40.0,59.86,19.86,1.497,High,Mid
1095-JUDTC,0.44989389739128993,887.36,Courtesy call,40.0,59.88,19.88,1.497,High,High
2091-RFFBA,0.5787580457485689,689.91,Courtesy call,40.0,59.89,19.89,1.497,High,Mid
3376-BMGFE,0.602854415820468,661.9,Courtesy call,40.0,59.85,19.85,1.496,High,Mid
2731-GJRDG,0.2815368681435291,1417.29,Courtesy call,40.0,59.85,19.85,1.496,Low,High
6710-HSJRD,0.37447398684299554,1065.21,Courtesy call,40.0,59.83,19.83,1.496,High,High
2528-HFYZX,0.5587812458707644,713.72,Courtesy call,40.0,59.82,19.82,1.496,High,Mid
2359-KMGLI,0.5324374577572284,749.19,Courtesy call,40.0,59.83,19.83,1.496,High,High
5950-AAAGJ,0.5069534080602358,787.0,Courtesy call,40.0,59.85,19.85,1.496,Medium,High
4505-EXZHB,0.5738456240175984,694.58,Courtesy call,40.0,59.79,19.79,1.495,High,Mid
2604-IJPDU,0.44221859806516034,901.37,Courtesy call,40.0,59.79,19.79,1.495,High,High
7595-EUIVN,0.5631335478596519,707.65,Courtesy call,40.0,59.78,19.78,1.494,High,Mid
6330-JKLPC,0.5301427409802562,751.53,Courtesy call,40.0,59.76,19.76,1.494,High,High
2696-NARTR,0.5780427208796277,689.44,Courtesy call,40.0,59.78,19.78,1.494,High,Mid
8849-AYPTR,0.4677529662996592,851.89,Courtesy call,40.0,59.77,19.77,1.494,High,High
7752-XUSCI,0.40284116024848043,988.66,Courtesy call,40.0,59.74,19.74,1.494,High,High
6023-YEBUP,0.7745136399321988,942.44,Bill discount,220.0,328.47,108.47,1.493,High,High
2446-BEGGB,0.7959481584058298,917.24,Bill discount,220.0,328.53,108.53,1.493,High,High
3496-LFSZU,0.6047308266171434,658.17,Courtesy call,40.0,59.7,19.7,1.493,High,Mid
6413-XKKPU,0.47699004750947915,834.62,Courtesy call,40.0,59.72,19.72,1.493,High,High
0872-NXJYS,0.6886090087913781,742.66,Protection bundle,120.0,178.99,58.99,1.492,High,Mid
4631-OACRM,0.6899266074228663,741.26,Protection bundle,120.0,179.0,59.0,1.492,High,Mid
9576-ANLXO,0.6128241346209069,649.3,Courtesy call,40.0,59.69,19.69,1.492,High,Mid
1452-KIOVK,0.4783526901708731,831.81,Courtesy call,40.0,59.68,19.68,1.492,Medium,High
8083-YTZES,0.7362261784924878,694.11,Protection bundle,120.0,178.86,58.86,1.49,High,Mid
6103-BOCOU,0.5275657444400188,753.39,Courtesy call,40.0,59.62,19.62,1.49,High,High
1428-GTBJJ,0.5707375748846484,695.98,Courtesy call,40.0,59.58,19.58,1.49,High,Mid
5043-TRZWM,0.5633109516515032,705.32,Courtesy call,40.0,59.6,19.6,1.49,High,Mid
3049-NDXFL,0.6370028324354513,801.01,Protection bundle,120.0,178.59,58.59,1.488,High,High
1307-ATKGB,0.4746117855888463,836.02,Courtesy call,40.0,59.52,19.52,1.488,High,High
2694-CIUMO,0.5340809603616259,742.66,Courtesy call,40.0,59.5,19.5,1.487,High,Mid
8468-EHYJA,0.4258451573216552,930.31,Courtesy call,40.0,59.43,19.43,1.486,High,High
9940-RHLFB,0.5635188516589678,702.98,Courtesy call,40.0,59.42,19.42,1.486,High,Mid
6861-XWTWQ,0.7840204535135795,926.57,Bill discount,220.0,326.9,106.9,1.486,High,High
2868-SNELZ,0.5261532222638905,752.46,Courtesy call,40.0,59.39,19.39,1.485,High,High
7341-LXCAF,0.7299271203418976,696.91,Protection bundle,120.0,178.04,58.04,1.484,High,Mid
2608-BHKFN,0.6048237792582096,653.97,Courtesy call,40.0,59.33,19.33,1.483,High,Mid
1552-AAGRX,0.39821636779144337,993.32,Courtesy call,40.0,59.33,19.33,1.483,Medium,High
9053-EJUNL,0.4748889993612761,832.75,Courtesy call,40.0,59.32,19.32,1.483,High,High
6719-OXYBR,0.49639535852211275,796.34,Courtesy call,40.0,59.29,19.29,1.482,High,High
5442-XSDCW,0.5323860279645934,742.19,Courtesy call,40.0,59.27,19.27,1.482,High,Mid
3606-TWKGI,0.7254935641916216,997.99,Bill discount,220.0,325.82,105.82,1.481,High,High
4816-LXZYW,0.5346128219675299,738.92,Courtesy call,40.0,59.26,19.26,1.481,High,Mid
7363-QTBIW,0.6821574084297487,744.53,Protection bundle,120.0,177.76,57.76,1.481,High,Mid
4229-CZMLL,0.7256649126575796,699.25,Protection bundle,120.0,177.6,57.6,1.48,High,Mid
0432-CAJZV,0.599405912349801,846.75,Protection bundle,120.0,177.64,57.64,1.48,High,High
3292-PBZEJ,0.6958863436752556,1040.0,Bill discount,220.0,325.67,105.67,1.48,High,High
0080-OROZO,0.30722655158498957,1284.04,Courtesy call,40.0,59.17,19.17,1.479,Medium,High
5117-IFGPS,0.6442040520139628,787.0,Protection bundle,120.0,177.45,57.45,1.479,High,High
0324-BRPCJ,0.42173172685498195,935.44,Courtesy call,40.0,59.18,19.18,1.479,High,High
2860-RANUS,0.6327299254976696,801.01,Protection bundle,120.0,177.39,57.39,1.478,Medium,High
9643-AVVWI,0.5277648443492948,746.86,Courtesy call,40.0,59.12,19.12,1.478,High,Mid
3916-NRPAP,0.4927378863201253,800.07,Courtesy call,40.0,59.13,19.13,1.478,High,High
8644-XLFBW,0.7569913751110332,668.91,Protection bundle,120.0,177.23,57.23,1.477,High,Mid
0840-DFEZH,0.7197595377998058,703.45,Protection bundle,120.0,177.21,57.21,1.477,High,Mid
6786-OBWQR,0.6708875390869257,754.79,Protection bundle,120.0,177.23,57.23,1.477,High,High
5022-KVDQT,0.5188905417729526,759.0,Courtesy call,40.0,59.08,19.08,1.477,High,High
2974-GGUXS,0.4584767468006904,858.42,Courtesy call,40.0,59.03,19.03,1.476,Medium,High
0422-UXFAP,0.307839622153084,1278.86,Courtesy call,40.0,59.05,19.05,1.476,Medium,High
8212-DJRCH,0.46647452349597607,843.48,Courtesy call,40.0,59.02,19.02,1.475,High,High
9090-SGQXL,0.40000870613158324,983.05,Courtesy call,40.0,58.98,18.98,1.475,High,High
5606-AMZBO,0.5392865581235681,729.59,Courtesy call,40.0,59.02,19.02,1.475,High,Mid
2114-MGINA,0.603217623090228,838.35,Protection bundle,120.0,177.0,57.0,1.475,Medium,High
9444-JTXHZ,0.5526978716300237,711.38,Courtesy call,40.0,58.98,18.98,1.474,High,Mid
8372-JUXUI,0.7282660845330746,694.11,Protection bundle,120.0,176.92,56.92,1.474,High,Mid
3902-FOIGH,0.7611173291461082,946.18,Bill discount,220.0,324.07,104.07,1.473,High,High
2516-VQRRV,0.7169482847049664,704.38,Protection bundle,120.0,176.75,56.75,1.473,High,Mid
0515-YPMCW,0.5973526137968099,657.7,Courtesy call,40.0,58.93,18.93,1.473,High,Mid
5649-VUKMC,0.3176555908693908,1235.52,Courtesy call,40.0,58.87,18.87,1.472,Medium,High
1508-DFXCU,0.6631128167615493,760.4,Protection bundle,120.0,176.48,56.48,1.471,High,High
9432-VOFYX,0.5933097733356624,660.97,Courtesy call,40.0,58.82,18.82,1.471,High,Mid
8185-UPYBR,0.7152941772664179,704.85,Protection bundle,120.0,176.46,56.46,1.471,High,Mid
1184-PJVDB,0.6755242113414293,746.39,Protection bundle,120.0,176.47,56.47,1.471,High,Mid
1346-UFHAX,0.5249968667877463,746.86,Courtesy call,40.0,58.81,18.81,1.47,Medium,Mid
8510-AWCXC,0.7637961679702703,941.04,Bill discount,220.0,323.44,103.44,1.47,High,High
0265-EDXBD,0.560526840305684,699.25,Courtesy call,40.0,58.79,18.79,1.47,High,Mid
5216-WASFJ,0.6360638109763822,792.14,Protection bundle,120.0,176.35,56.35,1.47,High,High
0219-YTZUE,0.49488421640362035,791.67,Courtesy call,40.0,58.77,18.77,1.469,High,High
1219-NNDDO,0.7021969238161986,717.45,Protection bundle,120.0,176.33,56.33,1.469,High,Mid
9840-EFJQB,0.5642588815689656,694.11,Courtesy call,40.0,58.75,18.75,1.469,High,Mid
3878-AVSOQ,0.757093130849811,665.17,Protection bundle,120.0,176.26,56.26,1.469,High,Mid
6689-TCZHQ,0.6827100224545865,737.06,Protection bundle,120.0,176.12,56.12,1.468,High,Mid
6458-CYIDZ,0.5195217505962494,753.39,Courtesy call,40.0,58.71,18.71,1.468,High,High
5998-VVEJY,0.5207596436173698,751.53,Courtesy call,40.0,58.7,18.7,1.468,High,High
0439-IFYUN,0.5612021749503029,697.38,Courtesy call,40.0,58.71,18.71,1.468,High,Mid
3269-ATYWD,0.5637968592986775,892.96,Protection bundle,120.0,176.21,56.21,1.468,Medium,High
9681-OXGVC,0.7647383477055767,938.24,Bill discount,220.0,322.88,102.88,1.468,High,High
8033-VCZGH,0.29096470654341716,1344.84,Courtesy call,40.0,58.7,18.7,1.467,Medium,High
2982-IHMFT,0.72388948716226,695.05,Protection bundle,120.0,176.1,56.1,1.467,High,Mid
9488-HGMJH,0.757118381438117,664.24,Protection bundle,120.0,176.02,56.02,1.467,High,Mid
8685-WHQPW,0.5628731476438528,694.58,Courtesy call,40.0,58.64,18.64,1.466,Medium,Mid
1875-QIVME,0.7352851323022235,974.65,Bill discount,220.0,322.49,102.49,1.466,High,High
6711-FLDFB,0.7187797841492201,699.25,Protection bundle,120.0,175.91,55.91,1.466,High,Mid
5108-ADXWO,0.5694381514307043,686.18,Courtesy call,40.0,58.61,18.61,1.465,High,Mid
4822-YCXMX,0.6344171837143746,791.67,Protection bundle,120.0,175.79,55.79,1.465,High,High
1833-TCXKK,0.3884940525349906,1005.93,Courtesy call,40.0,58.62,18.62,1.465,Medium,High
4612-SSVHJ,0.6600765617754119,760.4,Protection bundle,120.0,175.67,55.67,1.464,High,High
8687-BAFGU,0.5645552701397298,690.85,Courtesy call,40.0,58.5,18.5,1.463,High,Mid
7928-VJYAB,0.5928876936673164,845.82,Protection bundle,120.0,175.52,55.52,1.463,High,High
8785-CJSHH,0.41861666770574085,931.71,Courtesy call,40.0,58.5,18.5,1.463,High,High
1226-IENZN,0.6824700991792878,735.19,Protection bundle,120.0,175.61,55.61,1.463,High,Mid
6377-WHAOX,0.3937810553486588,990.99,Courtesy call,40.0,58.53,18.53,1.463,High,High
7235-NXZCP,0.7172623384513798,698.78,Protection bundle,120.0,175.42,55.42,1.462,High,Mid
7450-NWRTR,0.7695157339823272,928.44,Bill discount,220.0,321.5,101.5,1.461,High,High
7180-PISOG,0.7199743147315061,695.51,Protection bundle,120.0,175.26,55.26,1.461,High,Mid
2012-NWRPA,0.7683270624091769,929.37,Bill discount,220.0,321.33,101.33,1.461,High,High
5928-QLDHB,0.7038173605986732,711.85,Protection bundle,120.0,175.35,55.35,1.461,High,Mid
0895-DQHEW,0.4000559058174062,973.72,Courtesy call,40.0,58.43,18.43,1.461,High,High
6032-KRXXO,0.5939429519589342,842.55,Protection bundle,120.0,175.15,55.15,1.46,High,High
3348-CFRNX,0.45146385081193097,862.16,Courtesy call,40.0,58.39,18.39,1.46,Medium,High
7354-OIJLX,0.7063106339891037,708.12,Protection bundle,120.0,175.05,55.05,1.459,High,Mid
2656-TABEH,0.7627271069368091,935.44,Bill discount,220.0,321.07,101.07,1.459,High,High
0650-BWOZN,0.5665144266032653,686.64,Courtesy call,40.0,58.35,18.35,1.459,High,Mid
2024-BASKD,0.5587329025670804,696.45,Courtesy call,40.0,58.37,18.37,1.459,High,Mid
7245-JMTTQ,0.26957144091387086,1442.52,Courtesy call,40.0,58.33,18.33,1.458,Medium,High
6168-YBYNP,0.37407035798337346,1039.54,Courtesy call,40.0,58.33,18.33,1.458,High,High
2080-GKCWQ,0.5556874088977548,699.71,Courtesy call,40.0,58.32,18.32,1.458,High,Mid
8775-ERLNB,0.7199914619275147,693.65,Protection bundle,120.0,174.8,54.8,1.457,High,Mid
2824-MYYBN,0.5616676479759473,889.23,Protection bundle,120.0,174.81,54.81,1.457,High,High
7030-NJVDP,0.4664606764521926,833.22,Courtesy call,40.0,58.3,18.3,1.457,High,High
2867-UIMSS,0.6647471497349374,751.53,Protection bundle,120.0,174.85,54.85,1.457,High,High
0330-IVZHA,0.5944813025920046,653.04,Courtesy call,40.0,58.23,18.23,1.456,High,Mid
7598-UAASY,0.5443344128221338,713.25,Courtesy call,40.0,58.24,18.24,1.456,High,Mid
0812-WUPTB,0.5871675414539703,661.44,Courtesy call,40.0,58.26,18.26,1.456,High,Mid
0564-MUUQK,0.43513392267420203,891.56,Courtesy call,40.0,58.19,18.19,1.455,Medium,High
8051-HJRLT,0.7572683018482861,658.64,Protection bundle,120.0,174.57,54.57,1.455,High,Mid
2468-SJFLM,0.5589698823319564,693.65,Courtesy call,40.0,58.16,18.16,1.454,High,Mid
9221-OTIVJ,0.726212255735965,978.85,Bill discount,220.0,319.88,99.88,1.454,High,High
3223-WZWJM,0.6360736512319543,783.74,Protection bundle,120.0,174.48,54.48,1.454,High,High
9685-WKZGT,0.7124597405540676,699.71,Protection bundle,120.0,174.48,54.48,1.454,High,Mid
8999-BOHSE,0.595222699536669,837.42,Protection bundle,120.0,174.46,54.46,1.454,High,High
3199-XGZCY,0.7095490631566288,702.51,Protection bundle,120.0,174.46,54.46,1.454,High,Mid
1122-JWTJW,0.587343405850959,659.57,Courtesy call,40.0,58.11,18.11,1.453,High,Mid
7018-WBJNK,0.5300216659828078,730.99,Courtesy call,40.0,58.12,18.12,1.453,Medium,Mid
0727-IWKVK,0.5190054671323213,745.93,Courtesy call,40.0,58.07,18.07,1.452,High,Mid
3398-ZOUAA,0.6003028895003835,645.1,Courtesy call,40.0,58.09,18.09,1.452,High,Mid
5275-SQEIZ,0.6597478769271284,754.79,Protection bundle,120.0,174.29,54.29,1.452,High,High
4546-FOKWR,0.5545422269687457,697.85,Courtesy call,40.0,58.05,18.05,1.451,Medium,Mid
3753-TSEMP,0.6043189546418389,822.95,Protection bundle,120.0,174.06,54.06,1.451,High,High
1845-CSBRZ,0.48543582274548003,796.81,Courtesy call,40.0,58.02,18.02,1.451,Medium,High
1769-GRUIK,0.582890486834905,663.77,Courtesy call,40.0,58.04,18.04,1.451,High,Mid
9944-AEXBM,0.48388856662396085,799.61,Courtesy call,40.0,58.04,18.04,1.451,Medium,High
8123-QBNAZ,0.39674579497946105,975.59,Courtesy call,40.0,58.06,18.06,1.451,Medium,High
1980-KXVPM,0.7088277511833059,700.65,Protection bundle,120.0,173.82,53.82,1.449,High,Mid
2272-QAGFO,0.7162102948161444,693.65,Protection bundle,120.0,173.88,53.88,1.449,High,Mid
9605-WGJVW,0.7573435010464064,655.37,Protection bundle,120.0,173.72,53.72,1.448,High,Mid
9600-UDOPK,0.565534099951269,878.03,Protection bundle,120.0,173.79,53.79,1.448,Medium,High
4811-JBUVU,0.46016717336642515,839.28,Courtesy call,40.0,57.93,17.93,1.448,Medium,High
4547-LYTDD,0.5694702012584794,678.24,Courtesy call,40.0,57.94,17.94,1.448,High,Mid
1846-XWOQN,0.7573667401286321,654.9,Protection bundle,120.0,173.6,53.6,1.447,High,Mid
5228-EXCET,0.6574080997090134,754.79,Protection bundle,120.0,173.67,53.67,1.447,High,High
1285-OKIPP,0.6651802878650184,745.93,Protection bundle,120.0,173.66,53.66,1.447,High,Mid
3030-YDNRM,0.7095942662752875,698.78,Protection bundle,120.0,173.55,53.55,1.446,High,Mid
3797-FKOGQ,0.6162461975024691,804.74,Protection bundle,120.0,173.57,53.57,1.446,High,High
4248-QPAVC,0.48389529166177087,796.81,Courtesy call,40.0,57.84,17.84,1.446,Medium,High
5153-RTHKF,0.4840764531951681,796.81,Courtesy call,40.0,57.86,17.86,1.446,High,High
0089-IIQKO,0.4133591447152544,933.11,Courtesy call,40.0,57.86,17.86,1.446,Medium,High
8734-DKSTZ,0.6172715143928478,802.41,Protection bundle,120.0,173.36,53.36,1.445,High,High
6551-GNYDG,0.5102330515018123,755.26,Courtesy call,40.0,57.8,17.8,1.445,Medium,High
9894-EZEWG,0.5555657156779799,693.65,Courtesy call,40.0,57.81,17.81,1.445,High,Mid
3884-HCSWG,0.5895154292588455,653.5,Courtesy call,40.0,57.79,17.79,1.445,High,Mid
4342-HENTK,0.7509084961381189,659.57,Protection bundle,120.0,173.35,53.35,1.445,High,Mid
9603-OAIHC,0.7573911610039159,653.97,Protection bundle,120.0,173.36,53.36,1.445,High,Mid
2737-YNGYW,0.6589847987311395,751.99,Protection bundle,120.0,173.44,53.44,1.445,High,High
8183-ONMXC,0.6573422837814183,753.86,Protection bundle,120.0,173.44,53.44,1.445,High,High
3955-JBZZM,0.523448815366966,735.66,Courtesy call,40.0,57.76,17.76,1.444,High,Mid
9904-EHEVJ,0.45140432163755373,852.82,Courtesy call,40.0,57.74,17.74,1.444,Medium,High
9606-PBKBQ,0.6239467348909549,793.54,Protection bundle,120.0,173.29,53.29,1.444,High,High
2302-ANTDP,0.3510585442045341,1096.48,Courtesy call,40.0,57.74,17.74,1.443,High,High
0122-OAHPZ,0.7178457395194224,689.44,Protection bundle,120.0,173.22,53.22,1.443,High,Mid
8000-REIQB,0.7574155063775356,653.04,Protection bundle,120.0,173.12,53.12,1.443,High,Mid
2519-LBNQL,0.28495600691391665,1350.02,Courtesy call,40.0,57.7,17.7,1.443,Medium,High
0107-YHINA,0.7569007747366201,931.24,Bill discount,220.0,317.19,97.19,1.442,High,High
5393-RXQSZ,0.6653962184181119,743.13,Protection bundle,120.0,173.07,53.07,1.442,High,Mid
0928-XUTSN,0.657858343939431,751.53,Protection bundle,120.0,173.04,53.04,1.442,High,High
4118-CEVPF,0.2681213789132363,1433.46,Courtesy call,40.0,57.65,17.65,1.441,Low,High
9019-QVLZD,0.6654505036570282,742.66,Protection bundle,120.0,172.97,52.97,1.441,High,Mid
4629-NRXKX,0.5846719214439904,657.24,Courtesy call,40.0,57.64,17.64,1.441,High,Mid
5550-VFRLC,0.7574177553811585,652.1,Protection bundle,120.0,172.87,52.87,1.441,High,Mid
8696-JKZNU,0.5390344747111059,711.85,Courtesy call,40.0,57.56,17.56,1.439,High,Mid
5539-TMZLF,0.7574639705733156,651.17,Protection bundle,120.0,172.63,52.63,1.439,High,Mid
2504-DSHIH,0.6082521141512404,810.34,Protection bundle,120.0,172.51,52.51,1.438,High,High
7410-YTJIK,0.5442168159188336,704.38,Courtesy call,40.0,57.5,17.5,1.438,High,Mid
1062-LHZOD,0.5875689760379039,652.57,Courtesy call,40.0,57.51,17.51,1.438,High,Mid
4329-YPDDQ,0.37952501254624715,1010.13,Courtesy call,40.0,57.51,17.51,1.438,Medium,High
5804-LEPIM,0.7508108977999786,656.77,Protection bundle,120.0,172.59,52.59,1.438,High,Mid
8062-YBDOE,0.757488089372561,650.23,Protection bundle,120.0,172.39,52.39,1.437,High,Mid
8107-KNCIM,0.7025865874670203,701.11,Protection bundle,120.0,172.41,52.41,1.437,High,Mid
6988-CJEYV,0.41574541269705856,921.44,Courtesy call,40.0,57.46,17.46,1.437,High,High
5934-RMPOV,0.6225930291299906,791.2,Protection bundle,120.0,172.41,52.41,1.437,High,High
4871-JTKJF,0.757488089372561,650.23,Protection bundle,120.0,172.39,52.39,1.437,High,Mid
1754-GKYPY,0.5880974508209388,837.88,Protection bundle,120.0,172.46,52.46,1.437,Medium,High
4360-PNRQB,0.5430375286255207,705.78,Courtesy call,40.0,57.49,17.49,1.437,Medium,Mid
4282-YMKNA,0.7060747559738847,697.85,Protection bundle,120.0,172.46,52.46,1.437,High,Mid
7625-XCQRH,0.6897129982259049,714.18,Protection bundle,120.0,172.4,52.4,1.437,High,Mid
2378-VTKDH,0.39318669513577337,974.18,Courtesy call,40.0,57.46,17.46,1.436,High,High
2636-ALXXZ,0.7574891033824318,649.77,Protection bundle,120.0,172.27,52.27,1.436,High,Mid
8375-DKEBR,0.7574891033824318,649.77,Protection bundle,120.0,172.27,52.27,1.436,High,Mid
3811-VBYBZ,0.7536871800920909,931.71,Bill discount,220.0,316.0,96.0,1.436,High,High
2079-FBMZK,0.5924006212649314,646.5,Courtesy call,40.0,57.45,17.45,1.436,High,Mid
1363-TXLSL,0.7494108014016806,656.3,Protection bundle,120.0,172.14,52.14,1.435,High,Mid
3621-CEOVK,0.7500461215028997,935.44,Bill discount,220.0,315.73,95.73,1.435,High,High
3932-IJWDZ,0.3951084908721788,967.65,Courtesy call,40.0,57.35,17.35,1.434,Medium,High
5099-BAILX,0.3698629502039534,1033.93,Courtesy call,40.0,57.36,17.36,1.434,Medium,High
5940-NFXKV,0.629686211725842,780.93,Protection bundle,120.0,172.11,52.11,1.434,High,High
0702-PGIBZ,0.7379364801509035,949.45,Bill discount,220.0,315.29,95.29,1.433,High,High
